Id,SalePrice
2658,139902.29939588395
2718,189995.08185757333
2414,190935.8464955937
1989,117636.13616496153
625,166692.37316479746
333,111011.16139678516
1327,114408.44181014317
858,141868.0059579798
95,193499.77360764486
1568,162895.98252605897
2482,163363.36448586895
1364,125316.97216260951
2584,162643.3932439087
818,288698.933287119
2673,153073.1789529088
2089,123702.73670504514
1297,138872.38009998543
790,127970.63820294708
2616,182073.87997480415
720,176792.84221826092
222,129168.34390987465
557,126085.25513658296
1148,192526.47938414334
2766,152435.10657205578
534,190982.596888216
1452,122039.865937734
630,123603.72436222872
2648,120468.95334474521
125,143795.67890908988
1904,77597.69540055387
1670,114706.14709226544
756,93491.05412254645
717,216413.63797308927
1032,141372.29262402744
852,213565.59818637266
1731,184186.75745749747
2639,119514.19925534248
2071,96754.85713002701
1267,114318.24042104378
1851,196829.7699710095
567,154337.31104704537
2439,209838.7433943651
1898,142075.10889361834
647,137684.56615929832
2256,191749.46733539045
979,111770.61592074693
1444,208814.1412581725
2485,122810.20393628508
157,119984.42725224626
88,127001.43823296911
2003,96388.72486309419
186,183895.37228132348
1425,263340.2316398174
2695,123309.37850487465
738,101324.91069119511
395,144830.1503148306
1353,156015.57955043713
1878,138910.93524853737
390,176089.10428719674
1456,222278.78101351415
1103,312738.6124784735
1387,116356.32545843607
2070,134690.9330416699
1199,186642.04197060666
2479,168424.11813148408
501,311971.0738996848
2362,106447.15079390415
1718,173650.7790613621
2188,86140.87967788025
1483,142544.93015145988
2557,99949.56279279149
437,347689.56325386267
2224,213848.04032522213
1628,172278.90849116328
397,130327.9999945036
587,196614.6550577758
971,149656.36348253326
2611,147871.42888592233
1887,110512.68010076958
2399,328131.1009970423
2148,206915.2956075701
304,121657.1981210301
1997,120021.38430576498
2817,113848.87745610705
1431,176201.09362744715
427,342016.73101605516
263,126293.3361218137
598,168420.91100448195
2895,256832.04904638443
687,154098.35404522668
1822,124592.49993495687
2191,108672.98080896601
179,132971.51432392883
1009,195673.4500393315
2010,120012.9957984471
1991,115211.20096250092
1411,148648.35669227166
1721,238860.01974680254
1144,179539.79290042914
593,213842.93488611918
575,257227.2626448231
1249,180025.1304263239
1604,126107.20504321411
1064,524032.8284273986
1923,152178.88190580753
1988,106526.73366121696
2325,162411.81498785198
114,196878.25015299692
2700,206807.47594216562
217,144860.36441654767
343,174104.05798789996
386,235970.88307213376
2005,114567.96989510447
2908,142857.82310177296
1814,215992.43726549816
2446,727071.579239305
208,129441.37617537146
1679,120793.62385389241
822,317199.8889921329
6,176555.44166195596
1781,413457.8777146886
2397,260676.45569847047
2340,291110.1531227773
1618,169196.10164897036
2843,121199.21069473587
1061,351151.55691846146
2786,122471.1311877326
1935,122967.34518384228
1341,113245.181635219
521,295809.6086297213
2136,133290.6378387752
996,177697.90858440034
227,141761.42471674323
135,148439.37237335963
1167,163849.47454275965
294,231902.4681447368
1776,204218.6689412075
540,185109.7309840772
1717,173649.18207889728
2303,123938.87773123152
116,167466.5008068044
127,125586.05132963543
1371,125464.32523243524
1014,188259.05071342833
1507,109472.10368590694
702,152586.70839709454
750,139522.87297299967
261,150642.78266584707
1559,70113.0562439946
577,230193.1652689254
2812,204407.84023526104
2080,158320.08061412492
1368,119435.5808895174
2376,121540.65206317518
659,107393.79564576485
1235,126861.97201749284
332,105972.66049146523
1917,133184.2192137116
2094,238186.36863678112
1460,271461.3390829197
1471,189164.55554749694
1509,124343.59670700344
1922,125662.20754805484
433,579345.6441302443
460,258532.87028901256
1116,256206.0159204138
1137,167458.00271995433
53,176431.76814211495
2354,238395.56094602388
1475,206698.03635304008
1761,888167.5675920764
842,137915.6164938676
2739,163141.3917087592
2509,163336.35812139715
1007,203170.2836961691
2610,168381.57076573564
1952,92494.23768757223
2719,187869.52374921905
2921,110554.97565035748
1966,135778.56791154435
292,118375.4938157553
1204,198954.22255687864
1829,235030.55230575905
2419,185440.96370695738
391,162809.3536481478
798,119831.11360395527
481,184855.70272327276
193,182470.25058374566
555,128409.54314352521
899,99544.71645046033
2357,172326.74169838344
328,121840.15097215379
1356,118541.7869703035
1154,118623.90048451617
1730,169720.55571606877
2249,141127.78754488655
1119,250829.64949272602
2856,121031.33516216623
1394,135016.07289622346
2587,126702.64228735937
61,342058.6178819762
2661,184091.69866206095
2711,135983.79380854682
1147,176687.5348880476
757,126627.43874708506
2623,97868.4439326431
2378,154965.0447167828
1413,139105.97664559743
1722,219659.6602899931
1112,205301.33562893135
1623,180327.56705684305
1201,178648.01280388798
1513,110258.94021902514
957,740711.4058915302
1171,258205.64362535145
1145,194486.33246610544
2726,238420.39650533083
703,139916.5741620332
760,80745.58782077147
1964,125709.16823688865
2512,175480.53878301228
159,151109.92729493557
1281,166723.0508747243
468,171820.79047210063
290,115758.4659326581
665,103274.34687188327
1463,278463.2063112454
1792,225076.74026602134
923,154410.5565284717
500,260710.21007486354
1408,144006.8388006187
331,96784.05262026376
170,116208.51161978068
2192,105141.19502207595
2571,320970.03037535097
2314,166760.19731210195
2647,98068.84571599148
422,426078.0798806054
2457,356776.70254129684
1838,193846.1274027814
2805,257606.646541426
1645,167912.8000722851
1711,291862.43067797774
2825,276694.9833819821
322,364076.37302007526
2103,268929.54952444154
342,134956.50956104448
600,112580.77123258109
488,185826.73984087713
1725,317185.09483887965
2246,275182.6891976162
2847,150222.95971091025
806,246443.2303811051
530,223975.71428526824
963,179407.5235454217
2678,89046.74193445285
171,97705.1274606249
2401,441841.79291467165
805,212169.06515293467
2259,201078.45763778657
1748,172892.56560216853
1361,140801.48844108827
1677,127027.65179420175
1406,146016.34480886767
2322,233006.2814907026
688,167943.04748198442
143,138246.0422405175
804,195482.80885500138
1214,162236.69030910416
2828,148083.75339572085
1999,176777.31894243893
2467,192414.99750877506
2665,147850.71994818377
1538,385891.13605398
398,115200.9052458758
2822,140000.3731588474
2157,142245.79515727187
1856,160955.37955424114
1269,105638.81302618799
2570,126826.59162329895
2320,239845.34272733142
1517,127637.9496751021
2304,127397.67661816969
1312,103493.43568232076
2012,123696.71444637254
506,230094.28116411084
2865,189794.8240651055
2367,113664.34676528051
554,110321.3035210886
238,134102.96391737147
1954,120159.83724395545
2488,152022.79508334264
2291,111933.17991849694
1969,111688.99942543835
2725,145110.3647547796
1482,142544.93015145988
2763,194492.9347739378
503,224507.1117822935
1584,231182.51165763507
1531,147694.55842284363
2210,170958.41731907416
459,320190.50055520795
556,132119.78065081462
1347,133978.59564452004
1290,95307.8642662908
1388,119798.59676920653
1571,303725.32976920094
2754,194992.6541996987
765,137188.42109691392
2494,129551.49015616112
2870,192075.86208697376
7,213978.22351580975
1114,231101.2712233837
2418,283326.34638140566
291,146655.37552461182
18,337629.79135378555
39,340224.70438195247
1001,247564.43485881333
2442,231163.6476249946
616,113515.33906115867
2680,86671.70975176156
1414,108424.8730648571
289,122171.6932143263
40,261975.37803822974
860,127915.51801372903
409,141289.41502276505
673,139717.77884903783
2427,175689.61949992366
2036,181372.21900227378
2564,139986.73010652323
642,174521.0044833694
1008,178549.59934618967
1908,140570.60030368133
2519,191960.86246747398
1369,101127.5249157865
2855,161617.21063743092
712,92455.94950332306
1943,107722.22501078507
1958,126731.95221338388
107,156665.3559267658
2295,181331.85343677815
704,105454.11458134955
676,117777.71357675393
259,176580.44714981454
93,284326.5850678482
106,230620.12813912044
2315,179811.90262804477
1050,121546.57677952609
1095,191595.33863171114
2709,135920.88313548383
758,151947.11253108777
1496,152357.4850213725
2370,126757.23051789057
2458,256312.8207015638
2733,126826.66486061201
161,262120.48976686908
726,137162.31250808405
845,205445.13786657088
947,258235.21208980228
2232,117997.1661229272
2563,134211.94531077423
2299,146176.6106948701
211,105411.27981205599
605,176365.57282613177
1478,213081.0745829223
2247,274854.57771167264
2274,186703.39462063505
2869,188747.41166901833
967,218336.1623978168
2656,105643.68823835536
667,228801.8642974166
1042,113881.00294956332
2023,143764.06260783755
2447,393347.18883286027
2055,132054.59438313587
2275,287193.2928546813
2204,163621.47921215446
1563,273529.7401473994
483,195802.24681419757
796,130980.6755548991
1526,149030.8245658425
2042,151457.0956235786
442,335829.14989889925
1693,306110.29060753045
1468,206876.8056628733
1430,176051.5537670443
2605,161040.02252940048
1529,182352.48745431402
335,143352.11521665234
1287,131348.59184588023
31,106277.02959075088
1785,244445.1939263986
82,161892.8532480003
2620,117120.4955701106
252,199645.7922390421
721,72570.19442003063
2165,176464.73891432147
2316,169351.3932632392
775,129087.50467453063
1558,77935.02890413883
17,211749.0887286878
1022,232203.74269272626
925,117483.32279551344
438,278859.6147450809
1270,144267.788548441
1272,126309.84561584864
215,120122.40094063195
266,210918.06405324777
2402,248903.51976093338
1250,127928.45824506285
1984,100798.08451347695
1279,142339.6622346579
377,256149.16434012368
1252,138419.7740174839
2156,257489.1483025375
499,310065.1707631748
1374,119978.12184013137
2898,258951.01544735802
401,116969.84467945885
2721,162581.3033015139
2078,217321.02162623085
2589,128483.95452268643
1946,218028.03978049612
1334,119027.83482280931
2781,229619.87801410464
431,417548.6709710961
576,191152.90693013062
1474,199549.26008780528
2254,149755.70407542857
2155,296920.81248073495
885,110910.77505372824
643,138193.78053314416
1944,122543.53639248757
480,193784.91817474173
2845,106992.02690122597
2387,300533.8335356386
2407,197542.00610021636
2527,158633.00801781125
2514,157497.06150340335
629,172479.37526265817
80,201047.04176301305
1876,137670.63377719937
1546,121803.09445408895
2518,87741.21221815265
2347,154467.43504723776
783,161120.77045233958
1322,81969.212215595
194,87652.3152282948
1770,270251.318511318
2143,126646.5298965453
1229,193279.1215516855
511,274651.924188722
46,198208.39108024852
1348,155795.3356428232
2465,190394.90300544922
387,230352.38225626253
873,200801.82518686893
1918,123483.7190673952
2764,229606.14623352245
2184,122880.47581243189
934,139724.7583129527
1920,126715.32911738218
2631,147269.98796185607
1768,895922.2332682866
2040,110982.93306904368
1749,214082.47848069263
834,222099.93828686772
1457,240923.39882825114
79,129789.68670030976
2302,122122.52297010692
1817,130169.12824689645
2755,236142.30165845485
359,164270.469988345
2059,121958.41825089008
2092,233291.79382418073
2516,240104.5336858178
150,124716.06922137829
1656,148605.146411691
83,105090.857561046
2411,176047.68973060098
795,102333.92726251148
2312,236221.40424625113
2917,103987.34581805712
1624,181171.93992092705
2215,342755.9615485669
1211,147293.37464102736
1485,142552.79590648605
1024,153152.2209742982
570,170984.9585304256
2874,115343.43718999877
700,146695.7774256625
2756,215275.20899161854
2022,169954.55678090118
583,214610.32702645747
2392,324706.16308054776
2424,192772.62342838987
212,108501.7763245515
736,120222.15365789166
1610,164029.0736450063
890,121497.65856450528
467,170512.66245083444
578,245005.17698571758
1747,179908.96810826453
1149,164151.74202466902
2758,221128.58479278235
857,123312.54364212825
2219,287009.4001542583
733,111026.41497386698
2909,125316.24792842146
1798,262647.445101161
235,117146.58374022007
2366,129234.89450968098
1027,137120.3597431754
1195,127783.67315171492
1303,62689.430296513674
148,170435.16569591855
608,145642.8478405012
2515,183902.6188164533
821,269289.7597171056
2500,289390.08383003203
745,112731.19696942631
741,123990.01182907492
1611,116253.58897888195
2532,127347.7365319149
1081,206475.1213683686
1692,436427.8848092832
2520,175565.5162887496
276,131883.42591052945
1992,124533.90316699455
663,71031.85686295292
418,140968.01411350496
1733,180996.9137547483
2359,152465.66404576923
253,190933.4096557187
1518,151940.8319687939
2035,118149.72187076412
2919,105851.23198395556
1540,228226.99428147034
2120,146201.2484570253
1674,172779.26696068523
256,146836.21800073548
2361,111398.31500746988
978,99735.35862203252
2280,147438.86117766943
2095,212078.044949053
1709,302255.11511168163
2801,228818.14996167587
1246,116982.04686951783
2373,116607.91981717877
1055,265838.5525803461
2017,111316.40435427382
1099,262250.33071581903
1344,102801.74495123114
835,184964.59114895735
1117,213462.74692020364
2043,93625.72056305797
2085,130272.65678205715
410,156640.2785048341
2650,113153.49995898906
2867,174597.96705009142
1668,125935.64503937346
1161,169551.40014337818
2122,167361.69453801322
2539,136778.40087696738
1047,147098.80706173772
1445,126498.18057528853
541,138742.24829508914
569,205429.66849005886
1276,130944.5358278221
918,146259.18338047512
326,163091.34229300352
1936,120173.54504884937
895,108736.58638057222
257,138960.78467277068
1241,174898.358221379
1545,116355.47755327179
1189,162391.40297317744
270,142544.93015145988
2066,177712.24066835543
693,114351.7839910453
1259,136051.44075277893
2916,144077.4775489134
2321,279530.58532045834
1977,99731.87007653809
1895,156997.60136036994
1240,155420.41111512238
85,138779.65889047412
1823,121834.7231118583
825,284067.697732735
110,210215.25099757928
697,117339.8069635165
2297,113153.93493767202
1231,135334.2526710535
1355,132464.28519627952
968,336930.57813966944
584,214388.1011452085
1315,113998.29727844108
1606,129596.54666937081
206,117185.67348603335
1685,326144.70145041676
2016,126333.42979680322
869,214064.48319272365
2135,128909.10280261574
2346,172115.72043299503
2430,209278.21499222144
2198,105976.25115441918
2652,125171.08961721988
27,116122.24450114583
241,171746.6238056779
906,111771.36268799813
1506,111648.98159284847
2098,355971.6975123382
1435,201663.98810726873
2213,136045.48039886868
1274,132206.85336350265
743,64090.73242931984
1737,196983.05782689943
2797,269381.1155695775
2185,103760.86162399486
58,170895.67220191305
830,190698.19197567552
808,139543.27558568833
680,151998.90405846268
1153,122256.06542152817
1291,131213.623417973
1818,161457.62174844838
2161,186044.07818169755
1883,131967.0718628038
350,355036.6190927304
2473,154806.15522805168
295,187074.9005454505
293,178210.86511507962
859,125850.40976828204
288,82295.95029890463
1578,146034.98852639826
102,163492.12955673793
2831,175271.88325687204
1030,174848.75159498418
2551,137127.4184950455
1286,127325.07255119049
958,306671.5735831349
776,129141.24827318644
72,188987.3935479453
2263,257541.3017434731
1866,147289.97500585028
2876,79044.10205535387
2146,271498.454337121
103,172486.77531890888
1500,166494.6852458356
492,191128.424430694
167,136717.90566234326
2597,115278.37861862654
2685,104905.56664585609
1035,147866.49193462433
1220,81815.33839074252
2602,128616.703799483
2159,207911.61381058188
695,140613.04029791846
1109,233177.67923201306
640,178486.9920629842
1652,151295.66703490412
2090,198041.22770207567
