Id,SalePrice
2658,126366.90594305027
2718,178936.83609349193
2414,190366.6279234074
1989,122190.25065867836
625,176882.89499277077
333,96264.53371128571
1327,110731.4307495629
858,144071.61770381217
95,203700.38483817954
1568,160407.13447520428
2482,161904.6708424065
1364,120780.55481452507
2584,162979.4884790494
818,277263.49865748786
2673,166454.9931109703
2089,121694.15194943392
1297,128182.56295447018
790,114942.93308331184
2616,177037.65639785802
720,167511.6192429592
222,139832.79014643288
557,127923.87513009038
1148,199478.56262914574
2766,159617.5641313054
534,184521.66745732815
1452,117465.39399035236
630,132000.5046713914
2648,115791.90061693953
125,155741.3021778547
1904,82482.97201059945
1670,106778.78352293
756,91747.46669419234
717,214752.27061849082
1032,148876.8269024735
852,219079.4047190112
1731,192883.95790871544
2639,122909.76411725245
2071,102083.35690348956
1267,118861.60619091325
1851,197327.93640219697
567,170375.29684958802
2439,209497.4106660983
1898,163347.02180632437
647,141544.9675289387
2256,201472.12865064575
979,110789.08409929389
1444,214677.1843576906
2485,111771.40092906359
157,131818.44688124952
88,130378.30011172194
2003,99494.77817601331
186,192745.38949296286
1425,259199.73033247143
2695,122100.64714115643
738,103759.16263451276
395,161226.01002897727
1353,159800.15953125534
1878,137223.32103749434
390,186390.87073746993
1456,226678.56690667098
1103,316419.8587940249
1387,116647.00745497989
2070,132923.2565889161
1199,178104.59773672564
2479,166430.2364836064
501,306740.07305638335
2362,98440.78665952846
1718,206642.32407552193
2188,82569.15532874342
1483,147319.95851012753
2557,104568.24297733314
437,334972.1339316663
2224,201550.01132204855
1628,171669.133943401
397,125656.74076037515
587,177053.62878691996
971,159363.06340945623
2611,146772.9805677537
1887,121496.98364680955
2399,328187.0562727546
2148,211456.66045280144
304,117947.88111672718
1997,122239.53265279984
2817,110722.39892961933
1431,229246.54017783265
427,336451.8581310942
263,123075.00694285554
598,159538.35807019274
2895,218866.55932465981
687,170914.58126103133
1822,131250.34948657002
2191,108059.97599626737
179,127413.28625776772
1009,234417.85332606797
2010,126307.69747565502
1991,117172.88030846264
1411,140090.7490664147
1721,269204.35830666666
