Id,SalePrice
2658,107223.6490375432
2718,156864.79033264474
2414,208754.56120361606
1989,107414.49341178739
625,174401.9142030701
333,94597.91737555004
1327,112738.48551646079
858,149374.76460286984
95,175433.08326619354
1568,168535.3686469888
2482,155326.68896485245
1364,125091.16352695544
2584,151013.03689161324
818,277238.13153736055
2673,153356.59548491842
2089,125682.96455668144
1297,144872.20351133205
790,118627.48088888304
2616,188081.02023760165
720,181603.54812006786
222,151999.98270892666
557,128938.75719415153
1148,188783.65547218212
2766,172023.83261928117
534,182602.96546216344
1452,124205.15383031346
630,122752.54694535217
2648,99860.42189101443
125,158755.4557140094
1904,83360.2579750448
1670,115672.69676011053
756,107660.20277895
717,207107.02200824322
1032,158052.90505447087
852,214402.48519551047
1731,179526.92058338498
2639,118000.3101512892
2071,94986.00657977311
1267,118750.02233762416
1851,178246.28185484823
567,156066.91199166418
2439,198892.43710003898
1898,148253.26027290575
647,144962.4035037868
2256,209984.59568731114
979,96100.05412539365
1444,217403.89808550096
2485,123430.9971771908
157,134085.03520591935
88,124986.48215680043
2003,112992.22443846962
186,184897.93222550824
1425,246455.95449373405
2695,122508.45406173411
738,105992.94421219143
395,158098.32411599808
1353,179246.22565308484
1878,138981.08243981638
390,164019.30052039443
1456,236718.6235955113
1103,316152.5927655911
1387,120840.69278650409
2070,148759.70088981197
1199,174469.68598941024
2479,169559.8678400895
501,285458.7962918792
2362,104271.27456130405
1718,187522.11940754115
2188,91735.92320077113
1483,158971.83439782323
2557,97564.58092823952
437,370567.2359153371
2224,181260.8927572264
1628,167990.14737478262
397,138313.598925649
587,192616.36096456146
971,134633.33581541866
2611,137161.5112834992
1887,107331.85862486003
2399,346124.80716164096
2148,199641.2090926462
304,117575.54663930068
1997,128242.27422112522
2817,114204.41416887788
1431,194317.42624150662
427,355112.631669011
263,127843.21071320018
598,167450.45312342807
2895,216866.20757157943
687,146654.11672264923
1822,135784.2684355505
2191,107348.82518301204
179,124894.71725991849
1009,204332.64523852157
2010,125866.16490143182
1991,139738.56711508922
1411,175483.73891865028
1721,215768.47945855214
1144,188978.44636141014
593,219683.09175760203
575,313932.83073132124
1249,162553.3978232541
1604,130415.99990591065
1064,445704.1794954666
1923,150810.33258496318
1988,112488.66576477684
2325,169794.44568808
114,200376.5671627195
2700,169773.3539718268
217,122074.65162255304
343,177729.1209968187
386,221579.30410238975
2005,119719.32823550567
2908,137172.54914341687
1814,238409.88695244727
2446,568332.1965026667
208,135651.66875651784
1679,110676.68794416405
822,328247.95001846063
6,196437.04336327672
1781,430926.4779873723
2397,285690.70277905755
2340,337688.6213464827
1618,172744.0595074524
2843,127557.16758993712
1061,363520.85248171276
2786,125895.14459705616
1935,137672.21554061555
1341,121607.81700528988
521,271025.6917388277
2136,140062.02665322137
996,202285.41793830929
227,145681.18135798883
135,174307.985097187
1167,163659.52427671006
294,243997.72663224465
1776,196197.2241631283
540,171882.3341768138
1717,192927.39051663884
2303,135861.75519624134
116,187163.0648159914
127,133327.9706546677
1371,131267.47663667658
1014,132692.76498299415
1507,99944.43806754173
702,118811.59322003656
750,141704.81086614492
261,152168.54770418702
1559,85501.40618477944
577,206786.82347664112
2812,190714.43888868543
2080,151018.02043110033
1368,114366.41704107246
2376,130493.82116481784
659,106405.04591420741
1235,135027.83304407028
332,86887.38133535885
1917,144715.33562697587
2094,243381.91890475716
1460,260107.108531336
1471,218673.35864834342
1509,124162.6279633991
1922,135099.71742356312
433,486064.253932925
460,245518.70832675192
1116,241540.6431021079
1137,167336.96314638836
53,166791.47993810565
2354,258136.2534040838
1475,191984.43787944454
1761,607673.6897207184
842,143564.9121009752
2739,157210.53658560617
2509,152794.26080582364
1007,193250.6457495467
2610,184151.15277358695
1952,92855.88164525943
2719,162844.14117146385
2921,92560.13853769911
1966,139029.58366346426
292,112642.51426277145
1204,180748.15243162823
1829,255048.19252495674
2419,178948.83889655472
391,150353.4477699606
798,115406.51378836454
481,197413.89267332188
193,187923.00582942643
555,124838.61698366856
899,81990.47618942797
2357,185769.88320697975
328,124813.82091931433
1356,113138.85124886398
1154,107860.79979206297
1730,175309.8192936383
2249,156605.5706873783
